job_id,title,company_name,company_name_normalized,location,location_normalized,work_mode,posted_at,employment_type,seniority_level,offered_salary_min,offered_salary_max,offered_salary_currency,salary_period,salary_is_predicted,offered_salary_min_usd,offered_salary_max_usd,benefits,benefits_normalized,skill_score,semantic_score,score_total,matched_skills,status,apply_url,geocode_lat,geocode_lon
adzuna:5403596720,Staff - Senior Registered Nurse (RN) - Hospice - $72K-95K per year,Gentiva,,"Philatelic, Alameda County",,onsite,2025-09-17,part_time,,72000.0,95000.0,USD,yearly,,72000.0,95000.0,,,0.0,0.6329310834407806,0.4125,,new,https://www.adzuna.com/details/5403596720?utm_medium=api&utm_source=e1a466cc,37.8044,-122.2698
adzuna:5404125187,Staff - Senior Registered Nurse (RN) - Hospice - $72K-95K per year,Gentiva,,"Hayes Valley, San Francisco",,onsite,2025-09-17,part_time,,72000.0,95000.0,USD,yearly,,72000.0,95000.0,,,0.0,0.6329310834407806,0.4125,,new,https://www.adzuna.com/details/5404125187?utm_medium=api&utm_source=e1a466cc,37.775,-122.4183
adzuna:5404873823,USA Program & Project Scheduling Director (San Francisco),ZipRecruiter,,"Sea Cliff, San Francisco",,onsite,2025-09-18,,,174818.34,174818.34,USD,yearly,,174818.34,174818.34,,,0.0,0.6627547740936279,0.4488,,new,https://www.adzuna.com/details/5404873823?utm_medium=api&utm_source=e1a466cc,37.778784,-122.490857
adzuna:5401796671,Senior Therapist,Alameda County Health,,"San Leandro, Alameda County",,onsite,2025-09-16,full_time,,128377.4,128377.4,USD,yearly,,128377.4,128377.4,medical,,0.0,0.5314801260828972,0.3569,monitoring,new,https://www.adzuna.com/details/5401796671?utm_medium=api&utm_source=e1a466cc,37.719925,-122.168928
adzuna:5405018209,Senior Embedded Software Engineer - Platform 1,Zipline,,"South San Francisco, San Mateo County",,onsite,2025-09-18,,,151950.44,151950.44,USD,yearly,,151950.44,151950.44,,,0.0,0.6233088597655296,0.435,,new,https://www.adzuna.com/land/ad/5405018209?se=mIByqAiV8BG0RMtAi3CyPw&utm_medium=api&utm_source=e1a466cc&v=C0EB9965505BC5E1049A9C6674E89B4AA337A520,37.65319,-122.418411
adzuna:5401395658,"Product Lead, Matter Management, Legal (San Francisco)",Uber,,"Mission District, San Francisco",,onsite,2025-09-16,,,115175.57,115175.57,USD,yearly,,115175.57,115175.57,,,0.0,0.6515787243843079,0.3989,"product management, program management, risk management",new,https://www.adzuna.com/details/5401395658?utm_medium=api&utm_source=e1a466cc,37.748423,-122.413671
adzuna:5401399977,Senior Engineering Manager - Identity (San Francisco),Amazon,,"Sea Cliff, San Francisco",,onsite,2025-09-16,,,129177.64,129177.64,USD,yearly,,129177.64,129177.64,,,0.0,0.6705128252506256,0.4055,power bi,new,https://www.adzuna.com/details/5401399977?utm_medium=api&utm_source=e1a466cc,37.778784,-122.490857
adzuna:5403186741,Site Safety and Operations Coordinator,Boys & Girls Clubs of San Leandro,,"San Lorenzo, Alameda County",,onsite,2025-09-17,,,65224.62,65224.62,USD,yearly,,65224.62,65224.62,"dental, vision, pto",,0.0,0.6018810421228409,0.4016,,new,https://www.adzuna.com/land/ad/5403186741?se=lpYfbQWV8BG0RMtAi3CyPw&utm_medium=api&utm_source=e1a466cc&v=7F14B6FB12480DA004F5FC6F5C7844CD9CBBA182,37.688724,-122.150578
adzuna:5405267524,Best Buy Teen Tech Center Coordinator,San Leandro Boys & Girls Club,,"San Leandro, Alameda County",,onsite,2025-09-18,full_time,,68640.0,80000.0,USD,yearly,,68640.0,80000.0,,,0.0,0.5936519652605057,0.4246,,new,https://www.adzuna.com/details/5405267524?utm_medium=api&utm_source=e1a466cc,37.720538,-122.156804
adzuna:5401381137,"Fitness Instructor (Part Time, In-Person)",Concorde Education,,"Terra Linda, Marin County",,onsite,2025-09-16,part_time,,114400.0,176800.0,USD,yearly,,114400.0,176800.0,,,0.0,0.6378913819789886,0.3941,,new,https://www.adzuna.com/details/5401381137?utm_medium=api&utm_source=e1a466cc,38.015319,-122.545868
adzuna:5401304474,Senior GIS Project Manager,Pacific Gas And Electric Company,,"Oakland, Alameda County",,hybrid,2025-09-16,,,149498.69,149498.69,USD,yearly,,149498.69,149498.69,,,0.0,0.6674685180187225,0.4045,"program management, risk management",new,https://www.adzuna.com/details/5401304474?utm_medium=api&utm_source=e1a466cc,37.772927,-122.214332
adzuna:5401381148,"Fitness Instructor (Part Time, In-Person)",Concorde Education,,"San Leandro, Alameda County",,onsite,2025-09-16,part_time,,114400.0,176800.0,USD,yearly,,114400.0,176800.0,,,0.0,0.6378913819789886,0.3941,,new,https://www.adzuna.com/details/5401381148?utm_medium=api&utm_source=e1a466cc,37.738816,-122.172403
adzuna:5404776182,Principal Contract Manager,"Metasys Technologies, Inc.",,"Oakland, Alameda County",,remote,2025-09-18,,,176816.48,176816.48,USD,yearly,,176816.48,176816.48,,,0.0,0.661085844039917,0.4482,"compliance, monitoring",new,https://www.adzuna.com/details/5404776182?utm_medium=api&utm_source=e1a466cc,37.772927,-122.214332
adzuna:5404776204,Expert Contract Manager,"Metasys Technologies, Inc.",,"Oakland, Alameda County",,hybrid,2025-09-18,,,134101.3,134101.3,USD,yearly,,134101.3,134101.3,,,0.0,0.656117171049118,0.4465,"compliance, monitoring",new,https://www.adzuna.com/details/5404776204?utm_medium=api&utm_source=e1a466cc,37.772927,-122.214332
adzuna:5403028680,Senior Executive Director (San Francisco),YMCA of Greater San Francisco,,"Mission District, San Francisco",,onsite,2025-09-17,,,103044.8,103044.8,USD,yearly,,103044.8,103044.8,wellness,,0.0,0.5840077102184296,0.3954,"program management, risk management, change management",new,https://www.adzuna.com/details/5403028680?utm_medium=api&utm_source=e1a466cc,37.748423,-122.413671
adzuna:5404917378,Principal Contract Manager,Axelon Services Corporation,,"Oakland, Alameda County",,hybrid,2025-09-18,,,159125.95,159125.95,USD,yearly,,159125.95,159125.95,,,0.0,0.6224197000265121,0.4347,"compliance, monitoring",new,https://www.adzuna.com/details/5404917378?utm_medium=api&utm_source=e1a466cc,37.772927,-122.214332
adzuna:5404289287,Front Desk Receptionist | SF Nob Hill,European Wax Center,,"San Francisco, California",,onsite,2025-09-17,part_time,,43199.32,43199.32,USD,yearly,,43199.32,43199.32,"health insurance, bonus",,0.0,0.5427183955907822,0.3809,,new,https://www.adzuna.com/details/5404289287?utm_medium=api&utm_source=e1a466cc,37.798085,-122.466538
adzuna:5404832305,"Director, Partner Enablement",Freshworks,,"San Mateo, San Mateo County",,onsite,2025-09-18,,,109464.69,109464.69,USD,yearly,,109464.69,109464.69,,,0.0,0.6867798566818237,0.4572,,new,https://www.adzuna.com/details/5404832305?utm_medium=api&utm_source=e1a466cc,37.579354,-122.316421
adzuna:5404378622,"Critical Infrastructure Fire Protection Engineer (Field Engineering), DCC Communities","Amazon Web Services, Inc.",,"San Francisco, California",,onsite,2025-09-17,,,166520.05,166520.05,USD,yearly,,166520.05,166520.05,,,0.0,0.6099378615617752,0.4045,"data analysis, aws",new,https://www.adzuna.com/land/ad/5404378622?se=lpYfbQWV8BG0RMtAi3CyPw&utm_medium=api&utm_source=e1a466cc&v=8A9257E29D90F8E52F5CCEEFD0F53C1448491A23,37.798085,-122.466538
adzuna:5405133326,Events Management Analyst,JPMorgan Chase & Co.,,"San Francisco, California",,onsite,2025-09-18,,,110005.11,110005.11,USD,yearly,,110005.11,110005.11,,,0.0,0.5787695348262787,0.4194,risk management,new,https://www.adzuna.com/details/5405133326?utm_medium=api&utm_source=e1a466cc,37.798085,-122.466538
adzuna:5406043428,Events Management Analyst,JPMorganChase,,"San Francisco, California",,onsite,2025-09-18,full_time,,68640.0,90000.0,USD,yearly,,68640.0,90000.0,,,0.0,0.5799190104007721,0.4198,risk management,new,https://www.adzuna.com/details/5406043428?utm_medium=api&utm_source=e1a466cc,37.798085,-122.466538
adzuna:5405783504,"Travel Nurse RN - Labor and Delivery - $3,247 per week",Triage Staffing,,"Philatelic, Alameda County",,onsite,2025-09-18,,,0.0,168844.0,USD,yearly,,0.0,168844.0,,,0.0,0.562955766916275,0.4139,,new,https://www.adzuna.com/land/ad/5405783504?se=mIByqAiV8BG0RMtAi3CyPw&utm_medium=api&utm_source=e1a466cc&v=19502DA522F4F4100BFF2A1C8FDF36F726145CF2,37.8044,-122.2698
adzuna:5404302635,"Travel Nurse RN - CVOR - $2,823 per week",Triage Staffing,,"Hayes Valley, San Francisco",,onsite,2025-09-17,,,0.0,146796.0,USD,yearly,,0.0,146796.0,,,0.0,0.58169836550951,0.3946,,new,https://www.adzuna.com/land/ad/5404302635?se=lpYfbQWV8BG0RMtAi3CyPw&utm_medium=api&utm_source=e1a466cc&v=0ADD2BB9E407B080276BA1839808DE1A6C6FDFFA,37.775,-122.4183
adzuna:5405075191,"Travel Nurse RN - Labor and Delivery - $2,771 per week",Triage Staffing,,"Hayes Valley, San Francisco",,onsite,2025-09-18,,,0.0,144092.0,USD,yearly,,0.0,144092.0,,,0.0,0.5690715983510017,0.416,,new,https://www.adzuna.com/land/ad/5405075191?se=mIByqAiV8BG0RMtAi3CyPw&utm_medium=api&utm_source=e1a466cc&v=7B0446CAB789A3220C523EC62E55EE54A29F4213,37.775,-122.4183
adzuna:5404384544,"Travel Nurse RN - Labor and Delivery - $2,732 per week",Triage Staffing,,"Hayward, Alameda County",,onsite,2025-09-17,,,0.0,142064.0,USD,yearly,,0.0,142064.0,,,0.0,0.5606959275901318,0.3872,,new,https://www.adzuna.com/land/ad/5404384544?se=lpYfbQWV8BG0RMtAi3CyPw&utm_medium=api&utm_source=e1a466cc&v=1C85D566E616D1E540356CBBF744A503EC7AD08B,37.701202,-122.079599
adzuna:5401733746,"Travel Dosimetrist - $3,288 per week",Triage Staffing,,"Larkspur, Marin County",,onsite,2025-09-16,,,0.0,170976.0,USD,yearly,,0.0,170976.0,,,0.0,0.6056354567408562,0.3828,,new,https://www.adzuna.com/land/ad/5401733746?se=lpYfbQWV8BG0RMtAi3CyPw&utm_medium=api&utm_source=e1a466cc&v=E71E3E2A91B493F9CB71EEA76A4029EF1F99C048,37.950306,-122.536067
adzuna:5404119649,"Travel Nurse RN - OR - Operating Room - $2,564 per week",Triage Staffing,,"San Rafael, Marin County",,onsite,2025-09-17,,,0.0,133328.0,USD,yearly,,0.0,133328.0,,,0.0,0.5785051882266998,0.3935,,new,https://www.adzuna.com/land/ad/5404119649?se=lpYfbQWV8BG0RMtAi3CyPw&utm_medium=api&utm_source=e1a466cc&v=C7284E604CF8F2714BAC8B2768ACAF8AC8CBC9BB,37.9811,-122.5059
adzuna:5404130601,"Travel Nurse RN - CVOR - $2,654 per week",Triage Staffing,,"Hayes Valley, San Francisco",,onsite,2025-09-17,,,0.0,138008.0,USD,yearly,,0.0,138008.0,,,0.0,0.582038089632988,0.3947,,new,https://www.adzuna.com/land/ad/5404130601?se=lpYfbQWV8BG0RMtAi3CyPw&utm_medium=api&utm_source=e1a466cc&v=04342FBFCAD212F620CDFED8E640BC021E627983,37.775,-122.4183
adzuna:5403462971,Hr Generalist (On-Site),Onigilly Inc,,"San Mateo, San Mateo County",,onsite,2025-09-17,,,76766.51,76766.51,USD,yearly,,76766.51,76766.51,,,0.0,0.707899883389473,0.4387,strategic planning,new,https://www.adzuna.com/details/5403462971?utm_medium=api&utm_source=e1a466cc,37.579354,-122.316421
adzuna:5401482903,Teen Cafe Assistant - Part-Time,Boys & Girls Clubs of San Leandro,,"San Leandro, Alameda County",,onsite,2025-09-16,,,61877.23,61877.23,USD,yearly,,61877.23,61877.23,,,0.0,0.5503157526254654,0.3635,,new,https://www.adzuna.com/details/5401482903?utm_medium=api&utm_source=e1a466cc,37.720538,-122.156804
adzuna:5403085468,Data and Performance Manager- Department of Building Inspection (1825 PEX),City and County of San Francisco,,"San Francisco, California",,onsite,2025-09-17,,,115781.94,115781.94,USD,yearly,,115781.94,115781.94,,,0.0,0.6996781826019287,0.4359,"process improvement, business intelligence, data analysis",new,https://www.adzuna.com/details/5403085468?utm_medium=api&utm_source=e1a466cc,37.798085,-122.466538
